"Plot Title: Control Meadow 080715"
"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10529094, SEN S/N: 10992412)","Wind Speed, mph (LGR S/N: 10529094, SEN S/N: 20677707)","Gust Speed, mph (LGR S/N: 10529094, SEN S/N: 20677707)","Temp, °F (LGR S/N: 10529094, SEN S/N: 20692760)","RH, % (LGR S/N: 10529094, SEN S/N: 20692760)"
1,12/08/19 03:00:00 PM,36.9,0.00,1.12,40.905,98.500
2,12/08/19 03:30:00 PM,30.6,0.00,0.00,39.783,99.500
3,12/08/19 04:00:00 PM,43.1,0.00,0.00,39.454,100.000
4,12/08/19 04:30:00 PM,28.1,0.00,0.00,37.465,100.000
5,12/08/19 05:00:00 PM,0.6,0.00,0.00,36.459,100.000
6,12/08/19 05:30:00 PM,0.6,0.00,0.00,35.638,100.000
7,12/08/19 06:00:00 PM,0.6,0.00,0.00,35.103,100.000
8,12/08/19 06:30:00 PM,0.6,0.00,0.00,34.565,100.000
9,12/08/19 07:00:00 PM,0.6,0.00,0.00,34.320,100.000
10,12/08/19 07:30:00 PM,0.6,0.00,0.00,34.320,100.000
11,12/08/19 08:00:00 PM,0.6,0.00,0.00,34.223,100.000
12,12/08/19 08:30:00 PM,0.6,0.00,0.00,34.223,100.000
13,12/08/19 09:00:00 PM,0.6,0.00,0.00,33.831,100.000
14,12/08/19 09:30:00 PM,0.6,0.00,0.00,32.542,100.000
15,12/08/19 10:00:00 PM,0.6,0.00,0.00,30.987,100.000
16,12/08/19 10:30:00 PM,0.6,0.00,0.00,31.289,100.000
17,12/08/19 11:00:00 PM,0.6,0.00,2.26,31.087,100.000
18,12/08/19 11:30:00 PM,0.6,0.00,1.12,30.682,100.000
19,12/09/19 12:00:00 AM,0.6,0.00,1.12,30.276,100.000
20,12/09/19 12:30:00 AM,0.6,0.00,0.00,29.611,100.000
21,12/09/19 01:00:00 AM,0.6,0.00,1.12,29.917,100.000
22,12/09/19 01:30:00 AM,0.6,0.00,2.26,30.020,100.000
23,12/09/19 02:00:00 AM,0.6,0.00,1.12,29.611,100.000
24,12/09/19 02:30:00 AM,0.6,0.00,0.00,29.354,100.000
25,12/09/19 03:00:00 AM,0.6,0.00,1.12,29.097,100.000
26,12/09/19 03:30:00 AM,0.6,0.00,1.12,29.149,100.000
27,12/09/19 04:00:00 AM,0.6,0.00,2.26,28.787,100.000
28,12/09/19 04:30:00 AM,0.6,0.00,1.12,28.528,100.000
29,12/09/19 05:00:00 AM,0.6,0.00,1.12,28.580,100.000
30,12/09/19 05:30:00 AM,0.6,0.00,0.00,28.112,100.000
31,12/09/19 06:00:00 AM,0.6,0.00,0.00,27.171,100.000
32,12/09/19 06:30:00 AM,0.6,0.00,1.12,26.854,100.000
33,12/09/19 07:00:00 AM,0.6,0.00,0.00,26.537,100.000
34,12/09/19 07:30:00 AM,3.1,0.00,0.00,25.898,100.000
35,12/09/19 08:00:00 AM,14.4,0.00,0.00,25.952,100.000
36,12/09/19 08:30:00 AM,20.6,0.00,3.38,26.589,100.000
37,12/09/19 09:00:00 AM,30.6,0.00,3.38,29.714,100.000
38,12/09/19 09:30:00 AM,36.9,0.00,3.38,31.942,99.200
39,12/09/19 10:00:00 AM,116.9,0.00,4.50,34.516,96.800
40,12/09/19 10:30:00 AM,413.1,0.00,4.50,41.184,86.800
41,12/09/19 11:00:00 AM,435.6,0.00,5.64,42.156,83.500
42,12/09/19 11:30:00 AM,173.1,1.12,7.87,40.764,75.700
43,12/09/19 12:00:00 PM,95.6,0.00,5.64,41.878,77.900
44,12/09/19 12:30:00 PM,433.1,0.00,6.76,45.354,74.400
45,12/09/19 01:00:00 PM,113.1,0.00,4.50,43.945,72.900
46,12/09/19 01:30:00 PM,73.1,0.00,5.64,43.624,70.700
47,12/09/19 02:00:00 PM,35.6,0.00,4.50,43.579,71.100
48,12/09/19 02:30:00 PM,83.1,0.00,6.76,44.400,66.100
49,12/09/19 03:00:00 PM,33.1,0.00,5.64,44.127,60.400
50,12/09/19 03:30:00 PM,30.6,0.00,5.64,43.624,62.200
51,12/09/19 04:00:00 PM,14.4,0.00,3.38,37.798,86.100
52,12/09/19 04:30:00 PM,1.9,0.00,0.00,33.188,93.900
53,12/09/19 05:00:00 PM,0.6,0.00,0.00,30.936,96.300
54,12/09/19 05:30:00 PM,0.6,0.00,0.00,29.354,98.200
55,12/09/19 06:00:00 PM,0.6,0.00,0.00,28.321,99.100
56,12/09/19 06:30:00 PM,0.6,0.00,0.00,27.799,99.500
57,12/09/19 07:00:00 PM,0.6,0.00,0.00,27.538,100.000
58,12/09/19 07:30:00 PM,0.6,0.00,0.00,27.064,100.000
59,12/09/19 08:00:00 PM,0.6,0.00,0.00,26.906,100.000
60,12/09/19 08:30:00 PM,0.6,0.00,0.00,26.483,100.000
61,12/09/19 09:00:00 PM,0.6,0.00,0.00,25.952,100.000
62,12/09/19 09:30:00 PM,0.6,0.00,0.00,26.006,100.000
63,12/09/19 10:00:00 PM,0.6,0.00,0.00,25.309,100.000
64,12/09/19 10:30:00 PM,0.6,0.00,0.00,25.309,100.000
65,12/09/19 11:00:00 PM,0.6,0.00,0.00,25.041,100.000
66,12/09/19 11:30:00 PM,0.6,0.00,0.00,24.499,100.000
67,12/10/19 12:00:00 AM,0.6,0.00,0.00,24.391,100.000
68,12/10/19 12:30:00 AM,0.6,0.00,0.00,24.283,100.000
69,12/10/19 01:00:00 AM,0.6,0.00,0.00,24.120,100.000
70,12/10/19 01:30:00 AM,0.6,0.00,0.00,24.283,100.000
71,12/10/19 02:00:00 AM,0.6,0.00,0.00,23.956,100.000
72,12/10/19 02:30:00 AM,0.6,0.00,0.00,23.956,100.000
73,12/10/19 03:00:00 AM,0.6,0.00,0.00,24.987,100.000
74,12/10/19 03:30:00 AM,0.6,0.00,0.00,25.738,100.000
75,12/10/19 04:00:00 AM,0.6,0.00,1.12,26.643,100.000
76,12/10/19 04:30:00 AM,0.6,0.00,0.00,26.695,100.000
77,12/10/19 05:00:00 AM,0.6,0.00,0.00,26.748,100.000
78,12/10/19 05:30:00 AM,0.6,0.00,0.00,26.589,100.000
79,12/10/19 06:00:00 AM,0.6,0.00,0.00,26.164,100.000
80,12/10/19 06:30:00 AM,0.6,0.00,0.00,25.898,100.000
81,12/10/19 07:00:00 AM,0.6,0.00,0.00,25.792,100.000
82,12/10/19 07:30:00 AM,3.1,0.00,0.00,25.095,100.000
83,12/10/19 08:00:00 AM,8.1,0.00,0.00,25.095,100.000
84,12/10/19 08:30:00 AM,16.9,0.00,0.00,25.524,100.000
85,12/10/19 09:00:00 AM,30.6,0.00,0.00,26.377,100.000
86,12/10/19 09:30:00 AM,39.4,0.00,0.00,28.060,100.000
87,12/10/19 10:00:00 AM,51.9,0.00,4.50,30.173,98.400
88,12/10/19 10:30:00 AM,406.9,0.00,6.76,34.468,94.000
89,12/10/19 11:00:00 AM,456.9,0.00,2.26,38.273,90.000
90,12/10/19 11:30:00 AM,194.4,0.00,4.50,37.989,89.500
91,12/10/19 12:00:00 PM,198.1,1.12,6.76,39.502,86.300
92,12/10/19 12:30:00 PM,194.4,0.00,5.64,42.064,77.800
93,12/10/19 01:00:00 PM,216.9,0.00,4.50,40.532,80.900
94,12/10/19 01:30:00 PM,74.4,0.00,4.50,42.109,77.000
95,12/10/19 02:00:00 PM,84.4,0.00,3.38,43.122,71.700
96,12/10/19 02:30:00 PM,95.6,0.00,0.00,43.716,73.700
97,12/10/19 03:00:00 PM,49.4,0.00,1.12,41.043,80.100
98,12/10/19 03:30:00 PM,56.9,0.00,0.00,38.748,88.300
99,12/10/19 04:00:00 PM,13.1,0.00,3.38,39.407,91.500
100,12/10/19 04:30:00 PM,1.9,0.00,1.12,37.989,94.700
101,12/10/19 05:00:00 PM,0.6,0.00,0.00,35.976,96.600
102,12/10/19 05:30:00 PM,0.6,0.00,1.12,34.713,97.600
103,12/10/19 06:00:00 PM,0.6,0.00,0.00,34.223,98.800
104,12/10/19 06:30:00 PM,0.6,0.00,0.00,34.075,98.700
105,12/10/19 07:00:00 PM,0.6,0.00,0.00,33.732,99.500
106,12/10/19 07:30:00 PM,0.6,0.00,1.12,33.732,99.500
107,12/10/19 08:00:00 PM,0.6,0.00,0.00,33.584,99.800
108,12/10/19 08:30:00 PM,0.6,0.00,3.38,33.978,100.000
109,12/10/19 09:00:00 PM,0.6,0.00,0.00,33.732,100.000
110,12/10/19 09:30:00 PM,0.6,0.00,0.00,33.237,100.000
111,12/10/19 10:00:00 PM,0.6,0.00,0.00,32.641,100.000
112,12/10/19 10:30:00 PM,0.6,0.00,0.00,32.342,100.000
113,12/10/19 11:00:00 PM,0.6,0.00,0.00,32.193,100.000
114,12/10/19 11:30:00 PM,0.6,0.00,0.00,32.092,100.000
115,12/11/19 12:00:00 AM,0.6,0.00,1.12,32.142,100.000
116,12/11/19 12:30:00 AM,0.6,0.00,0.00,32.043,100.000
117,12/11/19 01:00:00 AM,0.6,0.00,0.00,31.993,100.000
118,12/11/19 01:30:00 AM,0.6,0.00,0.00,31.942,100.000
119,12/11/19 02:00:00 AM,0.6,0.00,0.00,31.942,100.000
120,12/11/19 02:30:00 AM,0.6,0.00,0.00,32.043,100.000
121,12/11/19 03:00:00 AM,0.6,0.00,0.00,31.993,100.000
122,12/11/19 03:30:00 AM,0.6,0.00,0.00,32.043,100.000
123,12/11/19 04:00:00 AM,0.6,0.00,0.00,32.092,100.000
124,12/11/19 04:30:00 AM,0.6,0.00,0.00,32.142,100.000
125,12/11/19 05:00:00 AM,0.6,0.00,0.00,32.092,100.000
126,12/11/19 05:30:00 AM,0.6,0.00,0.00,32.043,100.000
127,12/11/19 06:00:00 AM,0.6,0.00,0.00,31.993,100.000
128,12/11/19 06:30:00 AM,0.6,0.00,0.00,31.993,100.000
129,12/11/19 07:00:00 AM,0.6,0.00,0.00,31.692,100.000
130,12/11/19 07:30:00 AM,5.6,0.00,0.00,31.842,100.000
131,12/11/19 08:00:00 AM,15.6,0.00,0.00,32.142,100.000
132,12/11/19 08:30:00 AM,16.9,0.00,0.00,32.641,100.000
133,12/11/19 09:00:00 AM,30.6,0.00,0.00,33.237,100.000
134,12/11/19 09:30:00 AM,25.6,0.00,0.00,33.928,100.000
135,12/11/19 10:00:00 AM,25.6,0.00,0.00,34.516,100.000
136,12/11/19 10:30:00 AM,31.9,0.00,0.00,35.103,100.000
137,12/11/19 11:00:00 AM,103.1,0.00,0.00,36.505,100.000
138,12/11/19 11:30:00 AM,143.1,0.00,0.00,39.124,100.000
139,12/11/19 12:00:00 PM,78.1,0.00,1.12,40.298,100.000
140,12/11/19 12:30:00 PM,53.1,0.00,0.00,40.064,100.000
141,12/11/19 01:00:00 PM,33.1,0.00,1.12,39.407,100.000
142,12/11/19 01:30:00 PM,40.6,0.00,0.00,39.360,100.000
143,12/11/19 02:00:00 PM,21.9,0.00,4.50,39.502,100.000
144,12/11/19 02:30:00 PM,23.1,0.00,4.50,39.454,100.000
145,12/11/19 03:00:00 PM,11.9,0.00,3.38,39.360,100.000
146,12/11/19 03:30:00 PM,5.6,0.00,0.00,38.037,100.000
147,12/11/19 04:00:00 PM,0.6,0.00,0.00,38.037,100.000
148,12/11/19 04:30:00 PM,0.6,0.00,2.26,38.368,100.000
149,12/11/19 05:00:00 PM,0.6,0.00,2.26,37.846,100.000
150,12/11/19 05:30:00 PM,0.6,0.00,1.12,37.179,100.000
151,12/11/19 06:00:00 PM,0.6,0.00,1.12,36.842,100.000
152,12/11/19 06:30:00 PM,0.6,0.00,0.00,36.459,100.000
153,12/11/19 07:00:00 PM,0.6,0.00,0.00,36.505,100.000
154,12/11/19 07:30:00 PM,0.6,0.00,5.64,39.031,100.000
155,12/11/19 08:00:00 PM,0.6,0.00,6.76,39.736,100.000
156,12/11/19 08:30:00 PM,0.6,0.00,1.12,39.502,100.000
157,12/11/19 09:00:00 PM,0.6,0.00,2.26,38.084,100.000
158,12/11/19 09:30:00 PM,0.6,0.00,0.00,38.037,100.000
159,12/11/19 10:00:00 PM,0.6,0.00,1.12,36.986,100.000
160,12/11/19 10:30:00 PM,0.6,0.00,0.00,37.130,100.000
161,12/11/19 11:00:00 PM,0.6,0.00,0.00,36.747,100.000
162,12/11/19 11:30:00 PM,0.6,0.00,0.00,36.505,100.000
163,12/12/19 12:00:00 AM,0.6,0.00,0.00,36.698,100.000
164,12/12/19 12:30:00 AM,0.6,0.00,4.50,38.131,100.000
165,12/12/19 01:00:00 AM,0.6,0.00,4.50,40.672,100.000
166,12/12/19 01:30:00 AM,0.6,0.00,3.38,40.719,100.000
167,12/12/19 02:00:00 AM,0.6,0.00,3.38,40.719,100.000
168,12/12/19 02:30:00 AM,0.6,0.00,3.38,40.485,100.000
169,12/12/19 03:00:00 AM,0.6,0.00,4.50,40.719,100.000
170,12/12/19 03:30:00 AM,0.6,0.00,3.38,40.811,100.000
171,12/12/19 04:00:00 AM,0.6,0.00,3.38,40.811,100.000
172,12/12/19 04:30:00 AM,0.6,0.00,3.38,41.277,100.000
173,12/12/19 05:00:00 AM,0.6,0.00,2.26,41.184,100.000
174,12/12/19 05:30:00 AM,0.6,0.00,1.12,40.951,100.000
175,12/12/19 06:00:00 AM,0.6,0.00,2.26,40.064,100.000
176,12/12/19 06:30:00 AM,0.6,0.00,2.26,40.251,100.000
177,12/12/19 07:00:00 AM,0.6,0.00,1.12,39.549,100.000
178,12/12/19 07:30:00 AM,1.9,0.00,1.12,40.204,100.000
179,12/12/19 08:00:00 AM,16.9,0.00,3.38,40.858,100.000
180,12/12/19 08:30:00 AM,23.1,0.00,2.26,40.764,100.000
181,12/12/19 09:00:00 AM,33.1,0.00,2.26,40.998,100.000
182,12/12/19 09:30:00 AM,53.1,0.00,3.38,41.463,100.000
183,12/12/19 10:00:00 AM,39.4,0.00,0.00,42.017,100.000
184,12/12/19 10:30:00 AM,44.4,0.00,2.26,42.202,100.000
185,12/12/19 11:00:00 AM,79.4,0.00,2.26,41.508,100.000
186,12/12/19 11:30:00 AM,79.4,0.00,1.12,41.416,100.000
187,12/12/19 12:00:00 PM,43.1,0.00,1.12,41.043,100.000
188,12/12/19 12:30:00 PM,49.4,0.00,0.00,41.277,100.000
189,12/12/19 01:00:00 PM,48.1,0.00,3.38,41.043,100.000
190,12/12/19 01:30:00 PM,20.6,0.00,1.12,40.858,100.000
191,12/12/19 02:00:00 PM,25.6,0.00,0.00,40.764,100.000
192,12/12/19 02:30:00 PM,28.1,0.00,0.00,40.438,100.000
193,12/12/19 03:00:00 PM,28.1,0.00,2.26,40.485,100.000
194,12/12/19 03:30:00 PM,9.4,0.00,4.50,40.158,100.000
195,12/12/19 04:00:00 PM,5.6,0.00,4.50,39.970,100.000
196,12/12/19 04:30:00 PM,0.6,0.00,1.12,39.596,100.000
197,12/12/19 05:00:00 PM,0.6,0.00,3.38,39.690,100.000
198,12/12/19 05:30:00 PM,0.6,0.00,2.26,39.267,100.000
199,12/12/19 06:00:00 PM,0.6,0.00,2.26,39.124,100.000
200,12/12/19 06:30:00 PM,0.6,0.00,2.26,38.937,100.000
201,12/12/19 07:00:00 PM,0.6,0.00,1.12,39.031,100.000
202,12/12/19 07:30:00 PM,0.6,0.00,0.00,38.795,100.000
203,12/12/19 08:00:00 PM,0.6,0.00,1.12,37.609,100.000
204,12/12/19 08:30:00 PM,0.6,0.00,0.00,37.179,100.000
205,12/12/19 09:00:00 PM,0.6,0.00,1.12,36.698,100.000
206,12/12/19 09:30:00 PM,0.6,0.00,0.00,34.516,100.000
207,12/12/19 10:00:00 PM,0.6,0.00,0.00,34.565,100.000
208,12/12/19 10:30:00 PM,0.6,0.00,0.00,34.664,100.000
209,12/12/19 11:00:00 PM,0.6,0.00,0.00,34.907,100.000
210,12/12/19 11:30:00 PM,0.6,0.00,0.00,34.907,100.000
211,12/13/19 12:00:00 AM,0.6,0.00,0.00,35.006,100.000
212,12/13/19 12:30:00 AM,0.6,0.00,0.00,35.006,100.000
213,12/13/19 01:00:00 AM,0.6,0.00,0.00,34.761,100.000
214,12/13/19 01:30:00 AM,0.6,0.00,1.12,34.858,100.000
215,12/13/19 02:00:00 AM,0.6,0.00,0.00,34.858,100.000
216,12/13/19 02:30:00 AM,0.6,0.00,0.00,34.810,100.000
217,12/13/19 03:00:00 AM,0.6,0.00,0.00,34.615,100.000
218,12/13/19 03:30:00 AM,0.6,0.00,0.00,34.468,100.000
219,12/13/19 04:00:00 AM,0.6,0.00,0.00,34.516,100.000
220,12/13/19 04:30:00 AM,0.6,0.00,0.00,34.516,100.000
221,12/13/19 05:00:00 AM,0.6,0.00,0.00,34.419,100.000
222,12/13/19 05:30:00 AM,0.6,0.00,0.00,34.516,100.000
223,12/13/19 06:00:00 AM,0.6,0.00,0.00,34.565,100.000
224,12/13/19 06:30:00 AM,0.6,0.00,0.00,34.761,100.000
225,12/13/19 07:00:00 AM,0.6,0.00,1.12,35.006,100.000
226,12/13/19 07:30:00 AM,0.6,0.00,2.26,35.200,100.000
227,12/13/19 08:00:00 AM,5.6,0.00,0.00,36.554,100.000
228,12/13/19 08:30:00 AM,33.1,0.00,1.12,37.274,100.000
229,12/13/19 09:00:00 AM,16.9,0.00,2.26,37.751,100.000
230,12/13/19 09:30:00 AM,29.4,0.00,2.26,38.226,100.000
231,12/13/19 10:00:00 AM,34.4,0.00,4.50,38.226,100.000
232,12/13/19 10:30:00 AM,34.4,0.00,5.64,38.415,100.000
233,12/13/19 11:00:00 AM,36.9,0.00,2.26,38.748,100.000
234,12/13/19 11:30:00 AM,24.4,0.00,3.38,39.220,100.000
235,12/13/19 12:00:00 PM,25.6,0.00,2.26,39.549,100.000
236,12/13/19 12:30:00 PM,28.1,0.00,2.26,39.407,100.000
237,12/13/19 01:00:00 PM,31.9,0.00,3.38,39.220,100.000
238,12/13/19 01:30:00 PM,24.4,0.00,0.00,38.748,100.000
239,12/13/19 02:00:00 PM,26.9,0.00,4.50,38.984,100.000
240,12/13/19 02:30:00 PM,11.9,0.00,2.26,39.173,100.000
241,12/13/19 03:00:00 PM,16.9,0.00,1.12,39.031,100.000
242,12/13/19 03:30:00 PM,21.9,0.00,3.38,38.795,100.000
243,12/13/19 04:00:00 PM,4.4,0.00,5.64,38.464,100.000
244,12/13/19 04:30:00 PM,0.6,0.00,1.12,38.131,100.000
245,12/13/19 05:00:00 PM,0.6,0.00,4.50,37.989,100.000
246,12/13/19 05:30:00 PM,0.6,0.00,1.12,38.179,100.000
247,12/13/19 06:00:00 PM,0.6,0.00,3.38,38.464,100.000
248,12/13/19 06:30:00 PM,0.6,0.00,1.12,38.464,100.000
249,12/13/19 07:00:00 PM,0.6,0.00,2.26,38.557,100.000
250,12/13/19 07:30:00 PM,0.6,0.00,5.64,37.656,100.000
251,12/13/19 08:00:00 PM,0.6,0.00,3.38,37.369,100.000
252,12/13/19 08:30:00 PM,0.6,0.00,5.64,37.513,100.000
253,12/13/19 09:00:00 PM,0.6,0.00,2.26,37.656,100.000
254,12/13/19 09:30:00 PM,0.6,0.00,7.87,34.371,100.000
255,12/13/19 10:00:00 PM,0.6,0.00,5.64,34.027,100.000
256,12/13/19 10:30:00 PM,0.6,0.00,6.76,34.174,100.000
257,12/13/19 11:00:00 PM,0.6,0.00,2.26,33.928,100.000
258,12/13/19 11:30:00 PM,0.6,0.00,1.12,33.336,100.000
259,12/14/19 12:00:00 AM,0.6,0.00,2.26,33.138,100.000
260,12/14/19 12:30:00 AM,0.6,0.00,3.38,33.928,100.000
261,12/14/19 01:00:00 AM,0.6,0.00,2.26,34.174,100.000
262,12/14/19 01:30:00 AM,0.6,0.00,2.26,32.940,100.000
263,12/14/19 02:00:00 AM,0.6,0.00,2.26,33.089,100.000
264,12/14/19 02:30:00 AM,0.6,0.00,1.12,33.188,100.000
265,12/14/19 03:00:00 AM,0.6,0.00,0.00,32.342,100.000
266,12/14/19 03:30:00 AM,0.6,0.00,0.00,31.743,100.000
267,12/14/19 04:00:00 AM,0.6,0.00,0.00,31.339,100.000
268,12/14/19 04:30:00 AM,0.6,0.00,0.00,30.884,100.000
269,12/14/19 05:00:00 AM,0.6,0.00,0.00,31.138,100.000
270,12/14/19 05:30:00 AM,0.6,0.00,0.00,31.138,100.000
271,12/14/19 06:00:00 AM,0.6,0.00,0.00,31.339,100.000
272,12/14/19 06:30:00 AM,0.6,0.00,0.00,30.429,100.000
273,12/14/19 07:00:00 AM,0.6,0.00,0.00,31.037,100.000
274,12/14/19 07:30:00 AM,0.6,0.00,0.00,31.339,100.000
275,12/14/19 08:00:00 AM,11.9,0.00,1.12,31.440,100.000
276,12/14/19 08:30:00 AM,21.9,0.00,0.00,31.743,100.000
277,12/14/19 09:00:00 AM,75.6,0.00,0.00,32.043,100.000
278,12/14/19 09:30:00 AM,115.6,0.00,0.00,32.542,100.000
279,12/14/19 10:00:00 AM,76.9,0.00,0.00,33.681,100.000
280,12/14/19 10:30:00 AM,191.9,0.00,1.12,36.266,100.000
281,12/14/19 11:00:00 AM,136.9,0.00,0.00,35.879,100.000
282,12/14/19 11:30:00 AM,146.9,0.00,2.26,34.957,100.000
283,12/14/19 12:00:00 PM,111.9,0.00,2.26,35.298,98.800
284,12/14/19 12:30:00 PM,125.6,0.00,0.00,34.907,100.000
285,12/14/19 01:00:00 PM,135.6,0.00,3.38,34.223,100.000
286,12/14/19 01:30:00 PM,71.9,0.00,4.50,34.664,100.000
287,12/14/19 02:00:00 PM,24.4,0.00,2.26,34.371,100.000
288,12/14/19 02:30:00 PM,43.1,0.00,4.50,33.534,99.700
289,12/14/19 03:00:00 PM,30.6,0.00,6.76,33.485,99.800
290,12/14/19 03:30:00 PM,23.1,0.00,2.26,32.293,100.000
291,12/14/19 04:00:00 PM,20.6,0.00,1.12,31.892,100.000
292,12/14/19 04:30:00 PM,0.6,0.00,0.00,31.743,100.000
293,12/14/19 05:00:00 PM,0.6,0.00,0.00,31.239,100.000
294,12/14/19 05:30:00 PM,0.6,0.00,1.12,30.529,100.000
295,12/14/19 06:00:00 PM,0.6,0.00,0.00,29.970,100.000
296,12/14/19 06:30:00 PM,0.6,0.00,0.00,29.662,100.000
297,12/14/19 07:00:00 PM,0.6,0.00,0.00,29.714,100.000
298,12/14/19 07:30:00 PM,0.6,0.00,2.26,30.020,100.000
299,12/14/19 08:00:00 PM,0.6,0.00,0.00,29.199,100.000
300,12/14/19 08:30:00 PM,0.6,0.00,0.00,28.580,100.000
301,12/14/19 09:00:00 PM,0.6,0.00,0.00,28.425,100.000
302,12/14/19 09:30:00 PM,0.6,0.00,0.00,28.373,100.000
303,12/14/19 10:00:00 PM,0.6,0.00,0.00,28.580,100.000
304,12/14/19 10:30:00 PM,0.6,0.00,0.00,28.787,100.000
305,12/14/19 11:00:00 PM,0.6,0.00,0.00,28.425,100.000
306,12/14/19 11:30:00 PM,0.6,0.00,0.00,28.216,100.000
307,12/15/19 12:00:00 AM,0.6,0.00,0.00,27.118,100.000
308,12/15/19 12:30:00 AM,0.6,0.00,0.00,26.906,100.000
309,12/15/19 01:00:00 AM,0.6,0.00,0.00,25.255,100.000
310,12/15/19 01:30:00 AM,0.6,0.00,0.00,23.409,100.000
311,12/15/19 02:00:00 AM,0.6,0.00,0.00,21.911,100.000
312,12/15/19 02:30:00 AM,0.6,0.00,0.00,20.502,100.000
313,12/15/19 03:00:00 AM,0.6,0.00,0.00,19.756,100.000
314,12/15/19 03:30:00 AM,0.6,0.00,0.00,19.411,100.000
315,12/15/19 04:00:00 AM,0.6,0.00,0.00,18.365,100.000
316,12/15/19 04:30:00 AM,0.6,0.00,0.00,17.244,100.000
317,12/15/19 05:00:00 AM,0.6,0.00,0.00,16.407,100.000
318,12/15/19 05:30:00 AM,0.6,0.00,0.00,15.498,99.900
319,12/15/19 06:00:00 AM,0.6,0.00,0.00,15.498,99.600
320,12/15/19 06:30:00 AM,0.6,0.00,0.00,14.268,99.200
321,12/15/19 07:00:00 AM,0.6,0.00,0.00,14.207,98.900
322,12/15/19 07:30:00 AM,0.6,0.00,0.00,13.269,98.500
323,12/15/19 08:00:00 AM,3.1,0.00,0.00,13.269,98.600
324,12/15/19 08:30:00 AM,5.6,0.00,0.00,13.771,98.600
325,12/15/19 09:00:00 AM,11.9,0.00,0.00,15.802,99.100
326,12/15/19 09:30:00 AM,15.6,0.00,0.00,18.714,99.800
327,12/15/19 10:00:00 AM,29.4,0.00,0.00,24.228,100.000
328,12/15/19 10:30:00 AM,84.4,0.00,0.00,39.407,96.500
329,12/15/19 11:00:00 AM,89.4,0.00,0.00,35.589,91.000
330,12/15/19 11:30:00 AM,121.9,0.00,1.12,34.810,90.900
331,12/15/19 12:00:00 PM,224.4,0.00,0.00,37.656,84.500
332,12/15/19 12:30:00 PM,433.1,0.00,0.00,38.131,84.900
333,12/15/19 01:00:00 PM,195.6,0.00,0.00,38.557,76.900
334,12/15/19 01:30:00 PM,125.6,0.00,0.00,36.169,87.300
335,12/15/19 02:00:00 PM,86.9,0.00,0.00,34.468,84.900
336,12/15/19 02:30:00 PM,20.6,0.00,0.00,32.641,94.300
337,12/15/19 03:00:00 PM,60.6,0.00,3.38,32.790,95.600
338,12/15/19 03:30:00 PM,16.9,0.00,2.26,31.289,97.700
339,12/15/19 04:00:00 PM,11.9,0.00,0.00,29.662,99.400
340,12/15/19 04:30:00 PM,1.9,0.00,0.00,27.851,100.000
341,12/15/19 05:00:00 PM,0.6,0.00,0.00,27.012,100.000
342,12/15/19 05:30:00 PM,0.6,0.00,0.00,25.952,100.000
343,12/15/19 06:00:00 PM,0.6,0.00,0.00,25.255,100.000
344,12/15/19 06:30:00 PM,0.6,0.00,0.00,24.337,100.000
345,12/15/19 07:00:00 PM,0.6,0.00,0.00,23.463,100.000
346,12/15/19 07:30:00 PM,0.6,0.00,0.00,22.802,100.000
347,12/15/19 08:00:00 PM,0.6,0.00,0.00,22.192,100.000
348,12/15/19 08:30:00 PM,0.6,0.00,0.00,21.463,100.000
349,12/15/19 09:00:00 PM,0.6,0.00,0.00,22.248,100.000
350,12/15/19 09:30:00 PM,0.6,0.00,0.00,21.744,100.000
351,12/15/19 10:00:00 PM,0.6,0.00,0.00,21.632,100.000
352,12/15/19 10:30:00 PM,0.6,0.00,0.00,21.576,100.000
353,12/15/19 11:00:00 PM,0.6,0.00,0.00,22.302,100.000
354,12/15/19 11:30:00 PM,0.6,0.00,0.00,21.911,100.000
355,12/16/19 12:00:00 AM,0.6,0.00,0.00,21.294,100.000
356,12/16/19 12:30:00 AM,0.6,0.00,0.00,21.069,100.000
357,12/16/19 01:00:00 AM,0.6,0.00,0.00,20.842,100.000
358,12/16/19 01:30:00 AM,0.6,0.00,0.00,20.557,100.000
359,12/16/19 02:00:00 AM,0.6,0.00,0.00,20.044,100.000
360,12/16/19 02:30:00 AM,0.6,0.00,0.00,19.872,100.000
361,12/16/19 03:00:00 AM,0.6,0.00,0.00,20.044,100.000
362,12/16/19 03:30:00 AM,0.6,0.00,0.00,19.814,100.000
363,12/16/19 04:00:00 AM,0.6,0.00,0.00,19.641,100.000
364,12/16/19 04:30:00 AM,0.6,0.00,0.00,20.158,99.900
365,12/16/19 05:00:00 AM,0.6,0.00,0.00,20.386,99.600
366,12/16/19 05:30:00 AM,0.6,0.00,0.00,20.215,99.800
367,12/16/19 06:00:00 AM,0.6,0.00,0.00,19.814,99.200
368,12/16/19 06:30:00 AM,0.6,0.00,0.00,20.273,99.300
369,12/16/19 07:00:00 AM,0.6,0.00,0.00,20.502,98.600
370,12/16/19 07:30:00 AM,3.1,0.00,0.00,20.502,98.600
371,12/16/19 08:00:00 AM,11.9,0.00,0.00,20.842,97.900
372,12/16/19 08:30:00 AM,19.4,0.00,0.00,21.688,97.100
